"block_id","col","row","x_km","y_km","gamma_a","gamma_b","Ii_a","p_a","class_a","Ii_b","p_b","class_b","cluster","strategy"
620,20,16,195,155,0.766904683791283,0.619327024902789,3.81489375116121,0.001,"HH",0.627276984090846,0.02,"HH","Hotspot","No cold spot"
621,21,16,205,155,0.735680339281875,0.600560605751757,3.59188544560835,0.001,"HH",0.362290005682108,0.1,"Not significant","Others","No cold spot"
622,22,16,215,155,0.731711107791148,0.533363385850111,3.45215322898134,0.001,"HH",0.039315931555834,0.351,"Not significant","Others","No cold spot"
623,23,16,225,155,0.700030025727685,0.498518340424277,2.96542767911607,0.001,"HH",-0.0322459452544391,0.511,"Not significant","Others","No cold spot"
624,24,16,235,155,0.661871079667682,0.503580219697256,2.5972894108702,0.001,"HH",-0.00302390990124447,0.931,"Not significant","Others","No cold spot"
625,25,16,245,155,0.68294379706372,0.472758066162295,2.60523730754769,0.001,"HH",-0.0373810165246914,0.746,"Not significant","Others","No cold spot"
626,26,16,255,155,0.671470739576956,0.533258139545129,2.56099529926639,0.001,"HH",-0.00654596445854838,0.879,"Not significant","Others","No cold spot"
627,27,16,265,155,0.64628597218482,0.488626162705449,2.36913435904799,0.001,"HH",-0.00129852861843233,0.989,"Not significant","Others","No cold spot"
628,28,16,275,155,0.631590658699888,0.504674835783744,2.28699250962908,0.001,"HH",-0.00683975244415385,0.834,"Not significant","Others","No cold spot"
629,29,16,285,155,0.645086351888435,0.579654413528339,2.10614571911377,0.001,"HH",0.148435486698523,0.378,"Not significant","Others","No cold spot"
630,30,16,295,155,0.59643805048623,0.600752133510546,1.45442349465452,0.002,"HH",0.41140725878219,0.056,"Not significant","Others","No cold spot"
631,31,16,305,155,0.480549655859254,0.633461645317817,0.592453889155577,0.02,"HH",0.695289220237243,0.024,"HH","Hotspot","No cold spot"
632,32,16,315,155,0.409009626599853,0.630922650090915,0.183419429838745,0.174,"Not significant",0.619680739464474,0.033,"HH","Others","No cold spot"
633,33,16,325,155,0.361646765606165,0.58922508817298,0.0201146065247598,0.733,"Not significant",0.34211298669099,0.06,"Not significant","Others","No cold spot"
634,34,16,335,155,0.332898610520972,0.591470142215414,-0.00478972916199629,0.673,"Not significant",0.297695539771378,0.117,"Not significant","Others","No cold spot"
635,35,16,345,155,0.252907426934096,0.562058969879201,0.0195145181917018,0.868,"Not significant",0.156065995256383,0.193,"Not significant","Others","No cold spot"
636,36,16,355,155,0.359036096728341,0.545210863301733,0.0128097942377416,0.82,"Not significant",0.0616885099206997,0.406,"Not significant","Others","No cold spot"
637,37,16,365,155,0.448403536317066,0.540542387416097,0.298814198304559,0.145,"Not significant",0.0277438380123624,0.631,"Not significant","Others","No cold spot"
638,38,16,375,155,0.525251008747322,0.516941312731029,0.895089378712103,0.005,"HH",-0.000273586654662883,0.716,"Not significant","Others","No cold spot"
639,39,16,385,155,0.655251378938022,0.544203001015335,2.20447734834197,0.001,"HH",0.00344928322448252,0.95,"Not significant","Others","No cold spot"
640,40,16,395,155,0.70228722985075,0.498200450762993,2.86807171838998,0.001,"HH",0.00139043922139641,0.985,"Not significant","Others","No cold spot"
641,1,17,5,165,0.564170595508682,0.646269965596048,1.261209523432,0.011,"HH",1.09937376294809,0.009,"HH","Hotspot","No cold spot"
642,2,17,15,165,0.495234185955441,0.707337779915931,0.623507476725128,0.025,"HH",1.32711089676702,0.012,"HH","Hotspot","No cold spot"
643,3,17,25,165,0.310605383013648,0.610485507812212,-0.0212809175487284,0.43,"Not significant",0.565609536726224,0.019,"HH","Others","No cold spot"
644,4,17,35,165,0.21965167021451,0.571293546405853,0.153269047157376,0.404,"Not significant",0.24124561350325,0.079,"Not significant","Others","No cold spot"
645,5,17,45,165,0.189920635662182,0.587656996742602,0.482757362001617,0.043,"LL",-0.0725113755886217,0.688,"Not significant","Others","Increase quantity"
646,6,17,55,165,0.0904633380567661,0.348879216650513,1.14395237026931,0.001,"LL",0.824718317982384,0.057,"Not significant","Others","Increase quantity"
647,7,17,65,165,0.0788489232727348,0.347161563510736,1.46446920932451,0.001,"LL",1.91454896591586,0.001,"LL","Cold spot","Increase both"
648,8,17,75,165,0.0603989384024831,0.299249178175442,1.68269117230474,0.001,"LL",2.85299315790356,0.001,"LL","Cold spot","Increase both"
649,9,17,85,165,0.027976271416957,0.268970935643302,1.96594196405654,0.001,"LL",3.54824937136244,0.001,"LL","Cold spot","Increase both"
650,10,17,95,165,0.0204943428404643,0.295895515195186,1.99052493732359,0.001,"LL",3.41484773408603,0.001,"LL","Cold spot","Increase both"
651,11,17,105,165,0.0634335049416218,0.162181292269642,1.70977125781887,0.002,"LL",5.18914745964014,0.001,"LL","Cold spot","Increase both"
652,12,17,115,165,0.0470917131599263,0.196328724034192,1.66371131558529,0.004,"LL",4.4122434303553,0.001,"LL","Cold spot","Increase both"
653,13,17,125,165,0.0611862466171009,0.216552473466844,1.32780824167778,0.006,"LL",2.67136551361856,0.002,"LL","Cold spot","Increase both"
654,14,17,135,165,0.141523284253969,0.454450580514767,0.439796580433286,0.167,"Not significant",0.227652823953655,0.145,"Not significant","Others","No cold spot"
655,15,17,145,165,0.39468450921156,0.609849102456029,0.0950112026929999,0.396,"Not significant",0.205753855861315,0.366,"Not significant","Others","No cold spot"
656,16,17,155,165,0.625550793073293,0.648958568367735,1.58716247730565,0.003,"HH",0.738561451326445,0.024,"HH","Hotspot","No cold spot"
657,17,17,165,165,0.716694038301421,0.659737252956331,3.20692577287443,0.001,"HH",1.00220796035021,0.007,"HH","Hotspot","No cold spot"
658,18,17,175,165,0.762458635615452,0.707437573693109,4.12091885078469,0.001,"HH",1.18402555197238,0.016,"HH","Hotspot","No cold spot"
659,19,17,185,165,0.787534911110837,0.597073404806972,4.71739594729364,0.001,"HH",0.512790333874113,0.012,"HH","Hotspot","No cold spot"
660,20,17,195,165,0.786685805937565,0.636893537610585,4.8199643638609,0.001,"HH",0.630553603363922,0.036,"HH","Hotspot","No cold spot"
661,21,17,205,165,0.81628021897751,0.601392040225422,4.97765267890053,0.001,"HH",0.388429455811089,0.072,"Not significant","Others","No cold spot"
662,22,17,215,165,0.748654261352833,0.568347620730744,4.16603692295965,0.001,"HH",0.17300540972978,0.193,"Not significant","Others","No cold spot"
663,23,17,225,165,0.740547547669507,0.554551152592536,3.79495989072761,0.001,"HH",0.0848548825467143,0.343,"Not significant","Others","No cold spot"
664,24,17,235,165,0.71345819658736,0.571426247938571,3.45943613617581,0.001,"HH",0.0189915738805853,0.875,"Not significant","Others","No cold spot"
665,25,17,245,165,0.737585341657982,0.516221464225581,3.40133973028436,0.001,"HH",-0.000206453562905299,0.917,"Not significant","Others","No cold spot"
666,26,17,255,165,0.683874523362142,0.538639067215648,2.98630426292455,0.001,"HH",-0.0280810293307018,0.615,"Not significant","Others","No cold spot"
667,27,17,265,165,0.719449021910538,0.473110325821346,3.0624364407895,0.001,"HH",0.032334652033969,0.783,"Not significant","Others","No cold spot"
668,28,17,275,165,0.68774338806469,0.486470056736005,2.72431932612782,0.001,"HH",0.0106898283117058,0.897,"Not significant","Others","No cold spot"
669,29,17,285,165,0.663752379718147,0.515644619965433,2.1121431955624,0.001,"HH",-0.00277002317914818,0.486,"Not significant","Others","No cold spot"
670,30,17,295,165,0.537764232924083,0.612235384784269,1.04638395311122,0.003,"HH",0.275088693520436,0.267,"Not significant","Others","No cold spot"
671,31,17,305,165,0.433834728977545,0.607662348477267,0.301588033645958,0.077,"Not significant",0.31190840673456,0.191,"Not significant","Others","No cold spot"
672,32,17,315,165,0.357016839139773,0.587388836796956,0.0337872225500734,0.531,"Not significant",0.153295057269585,0.409,"Not significant","Others","No cold spot"
673,33,17,325,165,0.249180854967862,0.487469196559079,0.00181859032069412,0.987,"Not significant",-0.0535010757850042,0.48,"Not significant","Others","No cold spot"
674,34,17,335,165,0.220738317862661,0.513276759857724,0.0807964059859657,0.657,"Not significant",-0.00398909668525787,0.708,"Not significant","Others","No cold spot"
675,35,17,345,165,0.216305876246087,0.548103148992072,0.0376516965376552,0.828,"Not significant",0.0157189598801135,0.86,"Not significant","Others","No cold spot"
676,36,17,355,165,0.372423354128153,0.504594460443663,0.0251016089113063,0.763,"Not significant",-0.00458057887536337,0.891,"Not significant","Others","No cold spot"
677,37,17,365,165,0.434101810686114,0.522102207430586,0.31857370250091,0.069,"Not significant",-0.00167986061779748,0.9,"Not significant","Others","No cold spot"
678,38,17,375,165,0.554831927510434,0.522201178210634,1.17535442842696,0.004,"HH",-0.00526072492862992,0.665,"Not significant","Others","No cold spot"
679,39,17,385,165,0.641029192107466,0.45160404750343,2.23559769589901,0.001,"HH",0.113745274376517,0.47,"Not significant","Others","No cold spot"
680,40,17,395,165,0.752900234300818,0.452022972035775,3.3217906381282,0.001,"HH",0.161064157372384,0.446,"Not significant","Others","No cold spot"
681,1,18,5,175,0.644214600937421,0.703129458724889,1.95740822993026,0.003,"HH",1.86250073917433,0.001,"HH","Hotspot","No cold spot"
682,2,18,15,175,0.58751325321029,0.764383454246142,1.26435056402139,0.004,"HH",2.18124191421783,0.002,"HH","Hotspot","No cold spot"
683,3,18,25,175,0.40589841246148,0.676367167367913,0.233948562360729,0.081,"Not significant",1.27320175649863,0.008,"HH","Others","No cold spot"
684,4,18,35,175,0.336904908410039,0.657927560101468,0.00392445985523182,0.826,"Not significant",0.802503475402045,0.028,"HH","Others","No cold spot"
685,5,18,45,175,0.188920490242076,0.564022820840384,0.250187006542888,0.261,"Not significant",0.0704175522435717,0.553,"Not significant","Others","No cold spot"
686,6,18,55,175,0.0814068289353793,0.349853059575848,0.91783522305324,0.026,"LL",0.387497573903512,0.394,"Not significant","Others","Increase quantity"
687,7,18,65,175,0.0716484593333659,0.309904284898306,1.39209917970209,0.003,"LL",1.87900603354571,0.002,"LL","Cold spot","Increase both"
688,8,18,75,175,0.026066684962927,0.231879963615734,1.8036261530263,0.001,"LL",3.59480204029346,0.001,"LL","Cold spot","Increase both"
689,9,18,85,175,0.0413084467179313,0.206051980659088,1.8299238479916,0.001,"LL",4.81373522160419,0.001,"LL","Cold spot","Increase both"
690,10,18,95,175,0.0315934434516512,0.152312722600538,1.83487952894672,0.001,"LL",6.13407145160916,0.001,"LL","Cold spot","Increase both"
691,11,18,105,175,0.0443643044319953,0.145734515507212,1.6807733038139,0.001,"LL",5.92656913537074,0.001,"LL","Cold spot","Increase both"
692,12,18,115,175,0.0503251725898891,0.195206326317118,1.40057214571816,0.002,"LL",4.40776347297165,0.001,"LL","Cold spot","Increase both"
693,13,18,125,175,0.144336411473278,0.393161557557761,0.63216535259165,0.042,"LL",1.06385051156364,0.002,"LL","Cold spot","Increase both"
694,14,18,135,175,0.251383073751943,0.459955971920598,0.0191695414146754,0.896,"Not significant",0.155209008338604,0.283,"Not significant","Others","No cold spot"
695,15,18,145,175,0.446340176284391,0.521793125508784,0.434017811382744,0.031,"HH",0.0106503705448267,0.383,"Not significant","Others","No cold spot"
696,16,18,155,175,0.669363782342959,0.637772436444941,2.39301406322116,0.001,"HH",0.460310807511804,0.135,"Not significant","Others","No cold spot"
697,17,18,165,175,0.766423784236933,0.582344234799923,4.07005453263056,0.001,"HH",0.366325332763233,0.023,"HH","Hotspot","No cold spot"
698,18,18,175,175,0.800084533864313,0.610335746963922,4.9091608387539,0.001,"HH",0.461579082877076,0.054,"Not significant","Others","No cold spot"
699,19,18,185,175,0.818221363703431,0.604203776383954,5.42589519469489,0.001,"HH",0.417014046556772,0.063,"Not significant","Others","No cold spot"
700,20,18,195,175,0.848313515849359,0.594972939972074,5.91744258144366,0.001,"HH",0.290305502940395,0.131,"Not significant","Others","No cold spot"
701,21,18,205,175,0.815329653949064,0.636345903973938,5.45371652436395,0.001,"HH",0.498649401525781,0.124,"Not significant","Others","No cold spot"
702,22,18,215,175,0.773132932348484,0.645309077342263,4.79191549157393,0.001,"HH",0.457572222593207,0.165,"Not significant","Others","No cold spot"
703,23,18,225,175,0.789256221582519,0.579155745229684,4.59173658562284,0.001,"HH",0.197999353344471,0.202,"Not significant","Others","No cold spot"
704,24,18,235,175,0.735092714845075,0.581685729000113,3.94560099859055,0.001,"HH",0.0547504923347389,0.742,"Not significant","Others","No cold spot"
705,25,18,245,175,0.726007462462177,0.484346429318692,3.58643605068092,0.001,"HH",-0.0197695728823395,0.84,"Not significant","Others","No cold spot"
706,26,18,255,175,0.663067306039441,0.482968878551957,2.98373413169504,0.001,"HH",0.0166649347949754,0.841,"Not significant","Others","No cold spot"
707,27,18,265,175,0.719832056505823,0.488400833584763,3.21253379972217,0.001,"HH",-0.00147635150297974,0.981,"Not significant","Others","No cold spot"
708,28,18,275,175,0.663825457595806,0.504135516033231,2.54289241320404,0.001,"HH",-0.00230371567919193,0.956,"Not significant","Others","No cold spot"
709,29,18,285,175,0.58860136617525,0.53113795435889,1.60086346888459,0.001,"HH",0.0225833725750209,0.519,"Not significant","Others","No cold spot"
710,30,18,295,175,0.474897662321174,0.58201548641063,0.652855993624091,0.01,"HH",0.131786064218354,0.437,"Not significant","Others","No cold spot"
711,31,18,305,175,0.478773127733491,0.524979656528106,0.3384980532912,0.184,"Not significant",0.0202157758975854,0.316,"Not significant","Others","No cold spot"
712,32,18,315,175,0.268637484234154,0.487183645224503,-0.0539093995506741,0.597,"Not significant",-0.031167408391342,0.677,"Not significant","Others","No cold spot"
713,33,18,325,175,0.318032934728374,0.507067063618846,0.00435010373976316,0.756,"Not significant",0.00111628550306741,0.969,"Not significant","Others","No cold spot"
714,34,18,335,175,0.33403156406914,0.502871899510656,-0.0109858134371085,0.395,"Not significant",0.00592709787642793,0.87,"Not significant","Others","No cold spot"
715,35,18,345,175,0.274405285288743,0.501873104614988,0.0320124917692066,0.707,"Not significant",-0.00108276907835142,0.981,"Not significant","Others","No cold spot"
716,36,18,355,175,0.342742855173782,0.493445555400291,0.0126594255778743,0.645,"Not significant",0.00944036008555787,0.875,"Not significant","Others","No cold spot"
717,37,18,365,175,0.475084753054247,0.47928389853351,0.468567142596574,0.052,"Not significant",0.0368031720645921,0.72,"Not significant","Others","No cold spot"
718,38,18,375,175,0.578626356853957,0.483523133653933,1.30516114231038,0.001,"HH",0.0742781120060491,0.38,"Not significant","Others","No cold spot"
719,39,18,385,175,0.673138020393537,0.439666743706267,2.40227103167198,0.001,"HH",0.232020173262047,0.226,"Not significant","Others","No cold spot"
720,40,18,395,175,0.682472508736998,0.419302662581718,2.77086657428433,0.001,"HH",0.362981108018911,0.248,"Not significant","Others","No cold spot"
721,1,19,5,185,0.706719627542709,0.709604875590312,2.99389014219604,0.002,"HH",1.73525092924812,0.006,"HH","Hotspot","No cold spot"
722,2,19,15,185,0.639998639351766,0.704540397882246,2.16222016067799,0.001,"HH",1.65841106849449,0.001,"HH","Hotspot","No cold spot"
723,3,19,25,185,0.556877746001176,0.713388402037575,1.17569596930097,0.003,"HH",1.53078787468932,0.004,"HH","Hotspot","No cold spot"
724,4,19,35,185,0.503909312695406,0.617177882957147,0.426243162441757,0.157,"Not significant",0.655918733303509,0.013,"HH","Others","No cold spot"
725,5,19,45,185,0.365510889090011,0.659151700465454,-0.0109710679257158,0.861,"Not significant",0.353700926654959,0.336,"Not significant","Others","No cold spot"
726,6,19,55,185,0.17791458992187,0.573293465121285,0.379152502254833,0.138,"Not significant",-0.0839504243481371,0.568,"Not significant","Others","No cold spot"
727,7,19,65,185,0.120406947391695,0.398080312534771,0.965715020607355,0.006,"LL",0.790199933213583,0.011,"LL","Cold spot","Increase both"
