"block_id","col","row","x_km","y_km","road_density","main_road_density","roads_per_person","intersection_density","roughness","rutting","deflection","curvature","crash_rate","craf_schools","craf_hospitals","craf_industry","dist_ports","dist_airports","population","income"
555,35,14,345,135,2.832270458372,0.326698068416456,0.952169512495211,12.6902538603536,936.963324217457,590.550619672101,481.781716598444,266.642022897922,3.94076805163339,0.797939178582363,0.774769675515289,0.740224967035035,116.698303291336,63.7640101452203,298,74.8601406880565
556,36,14,355,135,3.30651028783623,0.366380665269758,0.995340982598008,13.1620292664987,970.38008719128,593.816182139637,475.401682802605,276.802475795995,3.48588010867007,0.823440349079733,0.750034004101466,0.739970349736042,118.375595816313,64.9360832061713,501,74.0279229401477
557,37,14,365,135,3.23647236788337,0.353891463215401,1.09305528800339,11.970746952221,997.023509152524,623.101158943228,483.457658862417,278.74682750952,3.89107730386247,0.79120621020214,0.781058082427708,0.724695899264317,107.121875870936,64.7880072835748,623,71.7596849873624
558,38,14,375,135,3.78147569188353,0.434144854677073,1.29120561050173,17.89515724697,1042.8038308377,600.693672338791,488.555158112481,267.013479158374,3.9104113896078,0.812701743363035,0.756126052342627,0.726553057532741,108.886236443367,65.9522416237559,669,75.0593046914775
559,39,14,385,135,4.57679443337264,0.553321087701299,1.57284230198743,22.5659690320496,996.418158997967,614.068769783121,490.857105105004,279.783802535958,3.81512618075857,0.812667356428356,0.749260823025927,0.74178460088357,110.477212264248,67.6556819974536,1012,73.4759272817624
560,40,14,395,135,4.87974949974174,0.564924363005606,1.6538457148386,24.5464425171048,1007.51068282248,608.136109979911,489.643215125973,277.004780080311,3.7263976411708,0.790823339254449,0.78635513034459,0.731002656837805,109.383148081785,62.8847679732953,2034,75.5951589576996
561,1,15,5,145,4.65093112278986,0.569568687908773,1.59812811912827,21.5502793379373,1042.0921267921,627.740209336093,508.105314676971,269.607759822902,3.91983340466968,0.802396172615291,0.742965462777431,0.713216793943307,117.717483948943,69.0934407559872,1304,72.305843393531
562,2,15,15,145,4.15744098788748,0.515684003391165,1.4117785833082,19.4545769617342,1010.31189435555,602.180997461164,499.509701803897,259.431650949167,3.6413265852915,0.81947039691763,0.773047820120615,0.766173185077238,108.45064797455,63.5911127255798,783,74.9303547975936
563,3,15,25,145,3.83047866927989,0.392511372484333,1.15071478050456,17.4991958871171,993.640632350816,593.971074695521,474.070397413051,272.154125115377,4.10656005631234,0.798628284729297,0.718497141379976,0.732769728645824,123.976832325199,72.8091080082726,884,73.4729519281316
564,4,15,35,145,2.68193711397599,0.333152700147749,1.04341684542474,11.5770977409021,1074.57995260255,593.067818411581,484.589498165547,288.334694979976,4.44268213654563,0.796746153138523,0.72856068135235,0.719350564981646,134.970280489786,75.3100396349716,324,70.5042082259047
565,5,15,45,145,2.03009141241525,0.276865472280731,0.613937634250898,8.42678941971983,991.094333885661,629.831239162287,498.345038534399,272.555227556759,4.20835781198704,0.787877271651351,0.743026099662766,0.72734550949944,119.95659280468,69.7782295613995,249,72.0089770726333
566,6,15,55,145,1.18087871682576,0.109498915367569,0.36363836712923,1.96805952411347,1045.86314495078,659.729483297787,527.523488251561,289.940850438214,4.35437568124721,0.750516268519252,0.690190580591475,0.682472385600635,138.363535315362,89.1001128819215,21,69.8229884953705
567,7,15,65,145,0.86214578788859,0.123953590341547,0.379865197635903,1.50120703759186,1124.10308975403,654.149070211092,518.758522276091,295.336201127723,4.81083257857188,0.720154350296118,0.656973318984079,0.629862601651431,144.08408065505,84.1252698714814,21,67.0802431461448
568,8,15,75,145,0.738032182508877,0.0783196006106595,0.204368361476844,0.713363812214739,1079.27595029631,666.640583412678,523.011827065123,305.180403691009,4.80844316663547,0.711342637520046,0.6395507940754,0.651629878740573,149.28417715952,84.8244347951641,16,66.6104926096219
569,9,15,85,145,0.591907982677337,0.0960987831231126,0.251537405424846,0.671307954828473,1105.02747536574,674.634409365903,535.222464258848,299.769503950758,4.37761647855681,0.695019749739294,0.66649827000169,0.648945173890351,136.211032499371,86.1224921241562,17,63.9050188381337
570,10,15,95,145,0.743371472193888,0.0922708928374858,0.332655772347792,1.17717200144025,1079.99399331204,665.053650703349,500.773233821797,301.237839001892,4.85351498918515,0.741132526570408,0.669657261352455,0.670825501019626,128.249781658062,84.3091846192373,18,68.0085211532535
571,11,15,105,145,0.897889251631969,0.102224939399848,0.294880330537139,0.936518209353794,1087.22797009333,654.493363517907,502.720511085564,298.657474559769,4.43744361385791,0.729799725396681,0.700062614431062,0.681305785118916,135.386346583635,77.6772028444328,18,67.6198566856914
572,12,15,115,145,0.777338951008573,0.0806787918306641,0.353799872561731,3.06055956440428,1068.02701682057,664.498021237351,507.224173809505,294.653659919999,4.35810571415851,0.73406245420813,0.636456804533121,0.670263538278968,129.529676049263,86.12863592755,18,65.3037392325897
573,13,15,125,145,1.1373426354129,0.100907193816361,0.329029842690488,2.77802223267946,1021.93649689707,648.439402623929,531.367149863791,296.671290439068,4.2314204979811,0.756469332787668,0.689035931566628,0.678553209762672,119.702805599857,74.9329684758593,24,66.7757581165059
574,14,15,135,145,1.66118743342068,0.20423952099917,0.580360477388875,5.71376896022023,1014.42250598087,629.276325944133,496.541682272064,289.275109393115,3.77601701116458,0.785688910601956,0.747290533759651,0.743181085605402,121.611379124919,75.448804219429,68,72.3216201328998
575,15,15,145,145,2.81322569221506,0.316180348756243,0.999071369502446,11.494792788095,1024.337540945,630.591308759702,472.549450994972,282.293499979126,3.52355243894682,0.824787320159605,0.742883698505756,0.693366183562589,121.713618851046,68.1853905354482,280,72.1765296101157
576,16,15,155,145,3.04129986989094,0.356348263808447,1.09669926258761,13.9659551378417,978.375242376196,624.888386857508,461.241746274976,268.400948423831,3.74811439324299,0.812456355320707,0.750633176953677,0.730517895028967,119.40301727739,65.7528482189236,389,74.7203396711336
577,17,15,165,145,4.32758126995104,0.487714024664365,1.41729542796991,21.4236698886955,983.494637992374,593.706546335741,481.990266756589,271.068910271078,3.81146735103862,0.809317363191768,0.775566307590589,0.760809293135284,109.322730549482,66.1957785794338,706,74.6503894431038
578,18,15,175,145,4.96038609149607,0.612319624819687,1.67234477946141,23.9187949389125,941.129411241635,585.144418592131,470.360765132199,267.574412358839,3.60566318450766,0.850485560645738,0.81079666714652,0.735566275477995,101.273237892678,56.3169449447133,2639,77.3093715698333
579,19,15,185,145,4.83621576905622,0.588089401904763,1.67877103326995,23.6915305656334,968.554353124666,594.48988538813,454.724843147833,260.405833791908,3.37440224868529,0.851008501640347,0.801499900486451,0.738992227201132,88.7276902924405,65.3548129280916,2639,77.2337311790772
580,20,15,195,145,5.10334894674336,0.609155460587767,1.79516076099072,24.1461116300306,1020.13449183074,592.123090113461,512.174646961757,272.611907143249,3.61345126577093,0.79617985579287,0.768302887800282,0.709133003000372,104.128930545738,61.8345336502963,1763,76.1441930711334
581,21,15,205,145,5.14832202239989,0.648794825192118,1.76149641406623,25.4794436815941,1019.40530953367,602.391255507376,496.719310980322,275.405250674437,4.33949210052544,0.787115409590387,0.782677394300393,0.716278247897375,111.478774276413,68.4010999366976,3042,71.2765625754876
582,22,15,215,145,5.19822924711567,0.610159349861564,1.80061816950836,25.8350747839247,1045.56288117616,586.959099694255,484.386967385143,267.367476427001,3.78101765568573,0.780233201149321,0.758971638920697,0.716078009240354,105.211041017628,64.1769541304153,1898,74.5722221730937
583,23,15,225,145,5.10336545796529,0.626475531093933,1.85258287927203,25.0521946718719,1034.37551465341,640.616866875198,493.817127364291,290.32000274023,4.31993962226319,0.784628389165908,0.692156258070985,0.694215244052877,124.15784098525,70.2702216313849,2769,70.7542854919242
584,24,15,235,145,4.64911602436135,0.573706358329402,1.65414773819211,22.9751466316701,1018.96059089702,610.84264038983,495.63424627371,275.246732666742,4.07299303632728,0.793342639563405,0.721827574582983,0.709044985320056,118.070922286587,74.950506901984,1332,74.1789199591629
585,25,15,245,145,4.87871101652682,0.562369554383627,1.6053486199268,24.163764017543,1040.99440158006,634.489367403917,484.057999933154,283.047881271166,4.25129797948074,0.762527761543991,0.730823309162038,0.714689436112993,114.4180817907,73.8243271334978,1362,70.3174808688027
586,26,15,255,145,4.859991369797,0.583035611534581,1.64103781807204,23.2306304734393,1006.42545410006,629.508466906607,496.901022055996,291.099034835099,4.24419004236896,0.781658414593588,0.761958181234936,0.712327772842235,119.855048325634,69.0568439009417,1285,71.698597109326
587,27,15,265,145,5.27734267419441,0.602846512375015,1.63903146963554,24.7188563886733,1048.13345473346,618.155582567285,494.664516811667,286.742830906253,3.97453561423951,0.752110239200152,0.744424294216136,0.700207000853342,120.895687988997,74.4536321430809,2310,72.6479798995752
588,28,15,275,145,5.22558869112509,0.670000884043461,1.86207608511215,26.5387365207161,1017.68111186981,642.627460912657,503.053367323616,280.343317975175,4.01441746915847,0.774417208251349,0.724451875216847,0.732090417405145,110.966883902445,76.7432879920925,3055,71.2114825205104
589,29,15,285,145,5.38617426096868,0.61937969815011,1.89160712247783,25.6972035371153,1030.53873574202,596.764606754859,464.379293290851,280.003870133717,3.71506408236931,0.787878508582444,0.728182127182973,0.700480698706066,110.263622401482,70.4900312848706,2104,72.8105056996627
590,30,15,295,145,4.75225104199771,0.566241187181142,1.5980163198056,20.7508401380636,1047.15888278264,611.138636000315,475.054336267766,279.077175356716,3.9456305340047,0.839094042709192,0.766978760637175,0.733463386244264,102.873650138213,62.0991912458629,1069,71.2824903000853
591,31,15,305,145,4.92750446926977,0.575679729554941,1.69734568575348,22.9168124522096,1002.12231529831,597.066657501862,463.559154421671,268.093216103685,3.41164158318666,0.827911427124964,0.764656665854928,0.775184689305386,107.101689197896,66.5924377730465,946,74.939118374312
592,32,15,315,145,4.18077696277234,0.518669473652019,1.45570260365763,21.6155323466836,947.526129026534,604.071938833451,476.534245126736,274.718376326211,3.902681026131,0.811267862593358,0.804686513043972,0.719968231299829,96.3247670796326,58.3317800774147,1606,76.9487893423449
593,33,15,325,145,3.6833682002067,0.395967591844054,1.24689937643838,16.7082578291802,1000.25435385479,615.677109239979,464.914404932751,273.724634642671,3.72776693950252,0.812361275354949,0.766881810503558,0.766320862706706,93.0558433026326,59.5235805683718,381,75.6615086397737
594,34,15,335,145,2.78534714759052,0.293258183853177,0.907089886217844,12.4114346846223,969.765704821071,623.060844967376,472.040304071717,265.815586692824,3.57002968037299,0.814185912359652,0.783168342091989,0.760308085556886,97.9649654026695,66.6867818925012,318,72.8398819531697
595,35,15,345,145,3.05598832273039,0.350666491226283,0.881289040196717,13.1925980595567,1015.88683365009,576.499573032005,484.540551574153,268.076553881057,3.65875198270772,0.806874699656906,0.756685429555885,0.737475650342014,105.864874622389,58.9288682000176,465,72.9663791610079
596,36,15,355,145,3.12748809210394,0.413047166368986,1.27244015534277,14.1771768642889,991.426329681044,615.204363306377,490.399789231315,275.581702191947,3.71140401416495,0.797175717951035,0.702306110069545,0.716034731139853,99.855689426101,74.3822846942656,416,71.1766944028509
597,37,15,365,145,2.92510447893226,0.324491586682529,1.02012506543762,11.959694865432,1022.36849809484,643.25378815509,478.978225532241,290.90811822964,4.09168247113108,0.794137309197705,0.688035212291924,0.720184754471966,121.879880492671,75.3181937083159,370,73.7424711141159
598,38,15,375,145,4.64584451158109,0.516236094719699,1.55133366311296,21.673305458745,982.69908508489,608.111325855297,497.351849296748,279.213841403353,3.91225764268272,0.797246304128888,0.754096502807046,0.709908281500033,119.594870023469,69.5659649294688,2085,74.7409316851271
599,39,15,385,145,5.12610753321459,0.631978091132843,1.77848526476696,24.653151832942,987.58142883173,601.636756873658,508.034407830073,284.219144964379,4.18036571725025,0.804538232844313,0.767844460046772,0.715513248115062,105.756208827299,61.6251783154952,2734,76.1989678189968
600,40,15,395,145,5.28667790455133,0.657052822415058,1.78316813683502,27.028083756001,1013.31983371822,650.019257485494,495.270929438425,274.149345133162,4.03630935556718,0.780842191523484,0.725614851762458,0.683544036385095,120.377111718709,70.2687092955126,954,75.0523814450579
601,1,16,5,155,4.70356215059595,0.584911122069304,1.63038692062746,23.6469103967885,977.085019379316,597.625625330202,482.230340413797,279.864881187834,3.63439865300746,0.834447120168793,0.759993196560847,0.774662324781485,102.653355267374,66.6555669706108,3794,73.4093382458105
602,2,16,15,155,4.38447198543494,0.469641267204549,1.43505156450783,20.3357448888628,1024.36115769185,583.880392666905,497.694102646436,270.10123989733,4.26632458926227,0.753994919911589,0.736437640037802,0.682366619193627,111.223008297907,69.9442443241824,1078,71.2716438634714
603,3,16,25,155,2.88284071830711,0.318037899393394,0.933604515903206,13.4390660515934,1011.25318367327,607.254774608146,509.216058049959,281.992801016856,3.78849524725606,0.796331430267554,0.75071831387008,0.669141930010848,114.92957303429,69.8079712821994,569,71.314402134852
604,4,16,35,155,2.04125845356983,0.219800454757152,0.67344529653934,8.72929652367697,1014.01816038224,625.306747007704,501.409285089869,278.066060573034,4.07007228917137,0.808061874142702,0.763007615668278,0.670379348230731,117.743670790788,67.6937738352834,255,74.2298156144953
605,5,16,45,155,1.36118318813247,0.126248129100475,0.38467879037824,4.83197306609255,1004.79335191605,634.503669154189,479.394512845188,280.56044073389,4.0204833576712,0.790316892699792,0.744643694305513,0.725414128373786,122.250402987717,62.6168647503883,57,71.8666759630027
606,6,16,55,155,1.13930341858479,0.11504856514704,0.421876619415758,3.0456331299866,1091.19801092284,670.605463837714,496.11796479656,293.756447149413,4.85077002240489,0.731213606664207,0.684875669125493,0.60890009395023,136.203003882613,78.2148500653599,23,67.3029584575685
607,7,16,65,155,1.0611558117056,0.0454412658897023,0.273876541439943,1.96344602623989,1080.91602028515,690.71248392749,542.968280112668,293.857899949323,4.76428674874862,0.713336401793807,0.634712041706411,0.614089639272805,140.783077984268,82.5532174308241,17,64.3019845431588
608,8,16,75,155,0.684186810176666,0.0445533081569672,0.219202620129095,0,1150.978970617,668.787001895968,546.601690441428,302.757648256866,4.73672136883228,0.663340739829595,0.615490803212691,0.605335362953346,153.68500492344,92.5728957967299,15,66.0283557750898
